v_sku,v_name,v_short_description,v_description,v_image,v_url,v_attribute,v_price,v_specials_price,v_specials_expire_date,v_date_added,v_in_stock,v_status,v_viewed,v_ordered,v_category_sku,v_sort_order,v_meta_title,v_meta_keywords,v_meta_description,v_brand_filter,v_class_filter,v_color_filter,v_gender_filter,v_material_filter,v_year_filter,v_origin_filter,v_series_filter,v_spec_filter
PEXVHYR0031,Raw Edge Colorblock Denim Shorts,,"<p><b>Color</b>: Black and White</p><p><b>Pattern Type</b>: Colorblock</p><p><b>Pattern Type</b>: Paisley</p><p><b>Type</b>: Straight Leg</p><p><b>Details</b>: Raw Hem</p><p><b>Details</b>: Button</p><p><b>Details</b>: Pocket</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Denim</p><p><b>Composition</b>: 85% Cotton</p><p><b>Composition</b>: 15% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Denim_Shorts/swshorts04210120632.jpg,,Size#XS:S:M:L:,24.01,,,,1,1,,,Denim Shorts,,Raw Edge Colorblock Denim Shorts,Raw Edge Colorblock Denim Shorts,Raw Edge Colorblock Denim Shorts,,,,,,,,,
PEXVHYR0032,Bohemian Beads Bracelet Set Shell Pendant Pearl Chain Charm Bracelet Trendy Jewelry for Women,,<p>Style:Bohemian</p><p>Type:Bracelet</p><p>Color:Gold</p><p>Weight: About 12.5g</p><p>Size:As below picture shows</p><p>Material:Alloy</p><p>5 x Bracelet</p>,img/Bracelets/SKUC49082.jpg,,Size#,14.88,,,,1,1,,,Bracelets,,Bohemian Beads Bracelet Set Shell Pendant Pearl Chain Charm Bracelet Trendy Jewelry for Women,Bohemian Beads Bracelet Set Shell Pendant Pearl Chain Charm Bracelet Trendy Jewelry for Women,Bohemian Beads Bracelet Set Shell Pendant Pearl Chain Charm Bracelet Trendy Jewelry for Women,,,,,,,,,
PEXVHYR0033,Hollow Pure Color Ring Set Personality Adjustable Hip Hop Tail Ring,,<p>Style: Punk</p><p>Type: Ring</p><p>Color: Silver</p><p>Weight: 10g</p><p>Material: Alloy</p><p>Size: </p><p>About 2cm /0.78 in </p><p>About</p><p> </p><p>1.5cm/0.7in</p><p>Package Includes:</p><p>1 x Ring Set</p>,img/Rings/SKUH15349.jpg,,Size#,22.17,,,,1,1,,,Rings,,Hollow Pure Color Ring Set Personality Adjustable Hip Hop Tail Ring,Hollow Pure Color Ring Set Personality Adjustable Hip Hop Tail Ring,Hollow Pure Color Ring Set Personality Adjustable Hip Hop Tail Ring,,,,,,,,,
PEXVHYR0034,Women PU Leather Multi-card Slot Photo Card 6.3 inch Phone Bag Money Clip Wallet Purse,,"<p>Color:Pink, Black, Brown</p><p>Wallet Type:Money Clip, Phone Holder</p><p>Material:Faux Fur, PU</p><p>Style:Casual</p><p>Pattern:Solid</p>",img/Wallets/SKUF86100.jpg,,Size#,70.53,,,,1,1,,,Wallets,,Women PU Leather Multi-card Slot Photo Card 6.3 inch Phone Bag Money Clip Wallet Purse,Women PU Leather Multi-card Slot Photo Card 6.3 inch Phone Bag Money Clip Wallet Purse,Women PU Leather Multi-card Slot Photo Card 6.3 inch Phone Bag Money Clip Wallet Purse,,,,,,,,,
PEXVHYR0035,Men Glossy Alligator Veins Hard-wearing Lace-up Casual Skate Shoes,,"<p>Color:Black, White</p><p>Upper Material:PU</p><p>Outsole Material:Rubber</p><p>Type:Skate Shoes</p><p>Function:Hard-wearing, Sport</p><p>Occasion:Outdoor, Daily, Sport</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH43300.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:US 10.5:,64.08,,,,1,1,,,Sneakers & Athletic,,Men Glossy Alligator Veins Hard-wearing Lace-up Casual Skate Shoes,Men Glossy Alligator Veins Hard-wearing Lace-up Casual Skate Shoes,Men Glossy Alligator Veins Hard-wearing Lace-up Casual Skate Shoes,,,,,,,,,
PEXVHYR0036,Women Casual Printed Marine Life Square Toe Canvas Loafers Shoes,,"<p>Color:Dark Blue, Black, White, Blue, Grey</p><p>Type:Loafers</p><p>Closure Type:Elastic Band</p><p>Heel Type:Flat</p><p>Heel Height:1-3cm In Flat</p><p>Toe Type:Square</p><p>Pattern:Animal-print, Other, Fish</p><p>Design Element:Pattern, Print</p><p>Upper Material:Canvas</p><p>Style:Casual</p><p>Outsole Material:Rubber</p><p>Structure:Side Buckle</p><p>Occasion:Casual</p><p>Function:Antiskid, Hard-wearing</p><p>Season:All Season</p>",img/Flats/SKUG95646.jpg,,Size#Seal:US 5:US 6:US 7:US 8:US 9:US 10:US 11:US 12:,63.1,,,,1,1,,,Flats,,Women Casual Printed Marine Life Square Toe Canvas Loafers Shoes,Women Casual Printed Marine Life Square Toe Canvas Loafers Shoes,Women Casual Printed Marine Life Square Toe Canvas Loafers Shoes,,,,,,,,,
PEXVHYR0037,Chain Detail Halter Neck Top,,<p><b>Style</b>: Glamorous</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Crop</p><p><b>Season</b>: All</p><p><b>Type</b>: Halter</p><p><b>Details</b>: Asymmetrical</p><p><b>Details</b>: Chain</p><p><b>Neckline</b>: Halter</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Hem Shaped</b>: Asymmetrical</p><p><b>Material</b>: Velvet</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/swvest07201116158.jpg,,Size#XS:S:M:L:XL:,31.35,,,,1,1,,,Tank Tops & Cam's,,Chain Detail Halter Neck Top,Chain Detail Halter Neck Top,Chain Detail Halter Neck Top,,,,,,,,,
PEXVHYR0038,Contrast Binding Butterfly Print Track Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Animal</p><p><b>Type</b>: Track Shorts</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Knot</p><p><b>Details</b>: Contrast Binding</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts07201228130.jpg,,Size#XS:S:M:L:XL:,26.19,,,,1,1,,,Shorts,,Contrast Binding Butterfly Print Track Shorts,Contrast Binding Butterfly Print Track Shorts,Contrast Binding Butterfly Print Track Shorts,,,,,,,,,
PEXVHYR0039,Pocket Front Striped Carrot Pants,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Blue and White</p><p><b>Pattern Type</b>: Striped</p><p><b>Length</b>: Cropped</p><p><b>Type</b>: Tapered/Carrot</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Pocket</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 100% Cotton</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants07210311112.jpg,,Size#XS:S:M:L:XL:,31.37,,,,1,1,,,Pants,,Pocket Front Striped Carrot Pants,Pocket Front Striped Carrot Pants,Pocket Front Striped Carrot Pants,,,,,,,,,
PEXVHYR0040,Letter Graphic Tape Side Raw Hem Ripped Denim Shorts,,"<p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Letter</p><p><b>Type</b>: Straight Leg</p><p><b>Details</b>: Ripped</p><p><b>Details</b>: Raw Hem</p><p><b>Details</b>: Button</p><p><b>Details</b>: Pocket</p><p><b>Details</b>: Zipper</p><p><b>Details</b>: Tape</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Denim</p><p><b>Composition</b>: 85% Cotton</p><p><b>Composition</b>: 15% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Denim_Shorts/swshorts04201231278.jpg,,Size#XS:S:M:L:,25.4,,,,1,1,,,Denim Shorts,,Letter Graphic Tape Side Raw Hem Ripped Denim Shorts,Letter Graphic Tape Side Raw Hem Ripped Denim Shorts,Letter Graphic Tape Side Raw Hem Ripped Denim Shorts,,,,,,,,,
PEXVHYR0041,Bohemian Metal Star Moon Rhinestone Adjustable Bracelet Geometric Peach Heart Five-pointed Star Multi-layer Bracelet,,"<p>Style: Bohemian</p><p>Type: Bracelet</p><p>Color: Gold,Silver</p><p>Weight: About 20g</p><p>Dimensions: </p><p>Adjustable</p><p>4 x Bracelet</p>",img/Bracelets/SKUF70401.jpg,,Size#,15.38,,,,1,1,,,Bracelets,,Bohemian Metal Star Moon Rhinestone Adjustable Bracelet Geometric Peach Heart Five-pointed Star Multi-layer Bracelet,Bohemian Metal Star Moon Rhinestone Adjustable Bracelet Geometric Peach Heart Five-pointed Star Multi-layer Bracelet,Bohemian Metal Star Moon Rhinestone Adjustable Bracelet Geometric Peach Heart Five-pointed Star Multi-layer Bracelet,,,,,,,,,
PEXVHYR0042,Elegant Zircon Heart-shaped Rhinestone Ring Engagement Party Ring Jewelry,,<p>Style:Elegant</p><p>Type: Ring</p><p>Color: </p><p>Silver</p><p>.</p><p>Diameter Length: About 15.7 /16.5/ 17.3/ 18.1/ 18.9/ 19.8/ 20.6mm</p><p>Material: Alloy</p><p>Ring Size:  5 / 6 /7 / 8 / 9 / 10 / 11</p><p>(Please see the size reference for size conversion and detail information.)</p><p>Package Includes:</p><p>1 x Ring</p>,img/Rings/SKUH02219.jpg,,Size#5:6:7:8:9:10:11:,15.08,,,,1,1,,,Rings,,Elegant Zircon Heart-shaped Rhinestone Ring Engagement Party Ring Jewelry,Elegant Zircon Heart-shaped Rhinestone Ring Engagement Party Ring Jewelry,Elegant Zircon Heart-shaped Rhinestone Ring Engagement Party Ring Jewelry,,,,,,,,,
PEXVHYR0043,Women Genuine Leather Coin Purse Key Earphone Storage Short Purse,,"<p>Color:Yellow, Coffee, Black, Blue, Red</p><p>Wallet Type:Mini Wallets, Coin Purse</p><p>Material:Cow Leather</p><p>Style:Casual</p><p>Pattern:Solid</p>",img/Wallets/SKUF67104.jpg,,Size#,70.12,,,,1,1,,,Wallets,,Women Genuine Leather Coin Purse Key Earphone Storage Short Purse,Women Genuine Leather Coin Purse Key Earphone Storage Short Purse,Women Genuine Leather Coin Purse Key Earphone Storage Short Purse,,,,,,,,,
PEXVHYR0044,Men Knitted Fabric Non Slip Breathable Running Casual Sneakers,,"<p>Color:Black, Brown</p><p>Upper Material:Cloth, Knitted</p><p>Type:Walking Shoes</p><p>Function:Breathable</p><p>Occasion:Daily, School, Sport</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUF74665.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:,53.55,,,,1,1,,,Sneakers & Athletic,,Men Knitted Fabric Non Slip Breathable Running Casual Sneakers,Men Knitted Fabric Non Slip Breathable Running Casual Sneakers,Men Knitted Fabric Non Slip Breathable Running Casual Sneakers,,,,,,,,,
PEXVHYR0045,LOSTISY Large Size Flower Leather Lazy Flats,,"<p>Color:Khaki, Orange, Green, Red, Yellow, Beige, Black, Coffee, Blue</p><p>Type:Driving  Shoes</p><p>Closure Type:Slip-On</p><p>Heel Type:Flat</p><p>Heel Height:1-3cm In Flat</p><p>Toe Type:Round</p><p>Pattern:Calico</p><p>Design Element:Floral</p><p>Upper Material:Leather</p><p>Style:Casual</p><p>Outsole Material:Rubber</p><p>Structure:Slip-On</p><p>Occasion:Daily</p><p>Function:Soft</p><p>Season:All Season</p>",img/Flats/SKU853394.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:US 12:US 13:,62.09,,,,1,1,,,Flats,,LOSTISY Large Size Flower Leather Lazy Flats,LOSTISY Large Size Flower Leather Lazy Flats,LOSTISY Large Size Flower Leather Lazy Flats,,,,,,,,,
PEXVHYR0046,Floral Print Ring Detail Halter Top,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Floral</p><p><b>Pattern Type</b>: All Over Print</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Halter</p><p><b>Details</b>: Knot</p><p><b>Details</b>: Ring</p><p><b>Neckline</b>: Halter</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 80% Polyester</p><p><b>Composition</b>: 20% Cotton</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rw2107033323160179.jpg,,Size#S:M:L:,32.41,,,,1,1,,,Tank Tops & Cam's,,Floral Print Ring Detail Halter Top,Floral Print Ring Detail Halter Top,Floral Print Ring Detail Halter Top,,,,,,,,,
PEXVHYR0047,Contrast Binding Track Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Khaki</p><p><b>Type</b>: Track Shorts</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Contrast Binding</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Fleece</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/rw2106221718639440.jpg,,Size#S:M:L:,27.24,,,,1,1,,,Shorts,,Contrast Binding Track Shorts,Contrast Binding Track Shorts,Contrast Binding Track Shorts,,,,,,,,,
PEXVHYR0048,Colorblock Straight Leg Pants,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Colorblock</p><p><b>Length</b>: Cropped</p><p><b>Type</b>: Straight Leg</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Raw Hem</p><p><b>Details</b>: Button</p><p><b>Details</b>: Pocket</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 100% Cotton</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants07201231097.jpg,,Size#XS:S:M:L:XL:,29.22,,,,1,1,,,Pants,,Colorblock Straight Leg Pants,Colorblock Straight Leg Pants,Colorblock Straight Leg Pants,,,,,,,,,
PEXVHYR0049,Raw Hem Guipure Lace Detail Denim Shorts,,"<p><b>Color</b>: Light Wash</p><p><b>Pattern Type</b>: Plain</p><p><b>Type</b>: Straight Leg</p><p><b>Details</b>: Raw Hem</p><p><b>Details</b>: Button</p><p><b>Details</b>: Pocket</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Denim</p><p><b>Composition</b>: 70% Cotton</p><p><b>Composition</b>: 28% Polyester</p><p><b>Composition</b>: 2% Elastane</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Denim_Shorts/swshorts07210326956.jpg,,Size#XS:S:M:L:,30.34,,,,1,1,,,Denim Shorts,,Raw Hem Guipure Lace Detail Denim Shorts,Raw Hem Guipure Lace Detail Denim Shorts,Raw Hem Guipure Lace Detail Denim Shorts,,,,,,,,,
PEXVHYR0050,5 Pcs Vintage Trendy Love Tortoise Hollow Geometric Pineapple Shape Beaded Ceramics Alloy Bracelet Set,,<p>Weight: 25 g</p>,img/Bracelets/SKUH97929.jpg,,Size#,13.28,,,,1,1,,,Bracelets,,5 Pcs Vintage Trendy Love Tortoise Hollow Geometric Pineapple Shape Beaded Ceramics Alloy Bracelet Set,5 Pcs Vintage Trendy Love Tortoise Hollow Geometric Pineapple Shape Beaded Ceramics Alloy Bracelet Set,5 Pcs Vintage Trendy Love Tortoise Hollow Geometric Pineapple Shape Beaded Ceramics Alloy Bracelet Set,,,,,,,,,
PEXVHYR0051,Vintage Alloy Rose-shape Carved Branch Rings,,"<p>Style: Vintage</p><p>Type: Earrings</p><p>Color: Silver,S925</p><p>Weight: 4g</p><p>Size:6/ 7/ 8/ 9/ 10</p><p>Material: Alloy,S925</p><p>Package Includes:</p><p>1 x Rings</p><p>Notice:</p>",img/Rings/SKUH75889.jpg,,Size#6:7:8:9:10:,15.78,,,,1,1,,,Rings,,Vintage Alloy Rose-shape Carved Branch Rings,Vintage Alloy Rose-shape Carved Branch Rings,Vintage Alloy Rose-shape Carved Branch Rings,,,,,,,,,
PEXVHYR0052,Women Cute Cat Pattern Prints Multi-card Slots Purse Wallet,,"<p>Color:Pink, Yellow, Green, Black, Blue</p><p>Wallets Style:Clasp Closure</p><p>Wallet Type:Money Clip, ID Wallets, Coin Purse</p><p>Material:Faux Fur, PU</p><p>Style:Casual</p><p>Pattern:Cat</p>",img/Wallets/SKUG62307.jpg,,Size#,61.26,,,,1,1,,,Wallets,,Women Cute Cat Pattern Prints Multi-card Slots Purse Wallet,Women Cute Cat Pattern Prints Multi-card Slots Purse Wallet,Women Cute Cat Pattern Prints Multi-card Slots Purse Wallet,,,,,,,,,
PEXVHYR0053,Men Outdoor Mesh Fabric Slip Resistant Lace Up Hiking Shoes,,"<p>Color:Grey, Yellow</p><p>Upper Material:Suede, Mesh</p><p>Outsole Material:TPR</p><p>Type:Outdoor Shoes, Hiking Shoes</p><p>Function:Breathable, Soft, Hard-wearing, Sport, Slip Resistant</p><p>Occasion:Outdoor, Sport, Climbing, Camping & Hiking</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH33000.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:US 10.5:US 11:US 11.5:US 12:,59.85,,,,1,1,,,Sneakers & Athletic,,Men Outdoor Mesh Fabric Slip Resistant Lace Up Hiking Shoes,Men Outdoor Mesh Fabric Slip Resistant Lace Up Hiking Shoes,Men Outdoor Mesh Fabric Slip Resistant Lace Up Hiking Shoes,,,,,,,,,
PEXVHYR0054,SOCOFY Leather Floral Cutouts Zipper Slip on Loafers Non-slip Flat Shoes,,"<p>Color:Red</p><p>Closure Type:Slip-On, Zipper, Elastic Band</p><p>Toe Type:Round</p><p>Upper Material:Leather</p><p>Style:Retro</p><p>Outsole Material:Rubber</p><p>Occasion:Daily</p><p>Function:Soft</p><p>Season:Summer</p>",img/Flats/SKUE76087.jpg,,Size#US 5:US 6:US 7:US 8:US 9.5:US 10.5:US 11.5:,65.5,,,,1,1,,,Flats,,SOCOFY Leather Floral Cutouts Zipper Slip on Loafers Non-slip Flat Shoes,SOCOFY Leather Floral Cutouts Zipper Slip on Loafers Non-slip Flat Shoes,SOCOFY Leather Floral Cutouts Zipper Slip on Loafers Non-slip Flat Shoes,,,,,,,,,
PEXVHYR0055,Solid Criss Cross Crop Cami,,<p><b>Style</b>: Casual</p><p><b>Color</b>: White</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Details</b>: Criss Cross</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 90% Polyester</p><p><b>Composition</b>: 10% Spandex</p><p><b>Fabric</b>: High Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p><p><b>Style</b>: Casual</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Details</b>: Criss Cross</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 90% Polyester</p><p><b>Composition</b>: 10% Spandex</p><p><b>Fabric</b>: High Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest03200730340.jpg,,Size#XS:S:M:L:XL:XXL:,27.84,,,,1,1,,,Tank Tops & Cam's,,Solid Criss Cross Crop Cami,Solid Criss Cross Crop Cami,Solid Criss Cross Crop Cami,,,,,,,,,
PEXVHYR0056,Striped Belted Paperbag Waist Shorts,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Striped</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Wide Leg</p><p><b>Details</b>: Belted</p><p><b>Details</b>: Paper Bag Waist</p><p><b>Fit Type</b>: Loose</p><p><b>Waist Line</b>: Natural</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Belt</b>: Yes</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts23201230415.jpg,,Size#S:M:L:XL:,22.02,,,,1,1,,,Shorts,,Striped Belted Paperbag Waist Shorts,Striped Belted Paperbag Waist Shorts,Striped Belted Paperbag Waist Shorts,,,,,,,,,
PEXVHYR0057,High Waisted Windbreaker Cargo Joggers,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Lilac Purple</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Long</p><p><b>Season</b>: All</p><p><b>Type</b>: Cargo Pants</p><p><b>Details</b>: Pocket</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 100% Cotton</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants07200511787.jpg,,Size#XS:S:M:L:XL:,25.13,,,,1,1,,,Pants,,High Waisted Windbreaker Cargo Joggers,High Waisted Windbreaker Cargo Joggers,High Waisted Windbreaker Cargo Joggers,,,,,,,,,
PEXVHYR0058,High Waist Cuffed Denim Shorts,,"<p><b>Color</b>: Light Wash</p><p><b>Pattern Type</b>: Plain</p><p><b>Type</b>: Straight Leg</p><p><b>Details</b>: Pocket</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Denim</p><p><b>Composition</b>: 85% Cotton</p><p><b>Composition</b>: 15% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Denim_Shorts/swshorts01201125470.jpg,,Size#XS:S:M:L:XL:,32.63,,,,1,1,,,Denim Shorts,,High Waist Cuffed Denim Shorts,High Waist Cuffed Denim Shorts,High Waist Cuffed Denim Shorts,,,,,,,,,
PEXVHYR0059,Casual Unisex Multi Bracelet Adjustable Woven Leather Bracelets for Men Gift for Him Her,,<p>Style: Unisex Bracelet</p><p>Color: Multicolor</p><p>Length: About 20cm/7.87' </p>,img/Bracelets/SKU853971.jpg,,Size#,22.49,,,,1,1,,,Bracelets,,Casual Unisex Multi Bracelet Adjustable Woven Leather Bracelets for Men Gift for Him Her,Casual Unisex Multi Bracelet Adjustable Woven Leather Bracelets for Men Gift for Him Her,Casual Unisex Multi Bracelet Adjustable Woven Leather Bracelets for Men Gift for Him Her,,,,,,,,,
PEXVHYR0060,Vintage Trendy Interwoven Hollow Scarf Buckle Blue Opal S925 Alloy Rings,,"<p>Style: Vintage,Trendy </p><p>Type: Rings</p><p>Weight: 10 g</p><p>Material: Blue Opal,S925,Alloy</p><p>Package Includes:</p><p>1 x Ring</p><p>Notice:</p>",img/Rings/SKUI07548.jpg,,Size#6:7:8:9:10:,23.52,,,,1,1,,,Rings,,Vintage Trendy Interwoven Hollow Scarf Buckle Blue Opal S925 Alloy Rings,Vintage Trendy Interwoven Hollow Scarf Buckle Blue Opal S925 Alloy Rings,Vintage Trendy Interwoven Hollow Scarf Buckle Blue Opal S925 Alloy Rings,,,,,,,,,
PEXVHYR0061,Women Men Multifunctional Detachable iPhone7/7Plus/6/6s/6Plus/6sPlus  Phone Case Wallet Card Holder,,"<p>Color:Pink, Black, Brown, Red</p><p>Material:PU</p><p>Style:Casual</p>",img/Wallets/SKU665617.jpg,,Size#iPhone6 plus/6s plus:iPhone6/6s:iPhone X:iphone 7 plus/iphone 8 plus:iphone 7/iphone8:,69.48,,,,1,1,,,Wallets,,Women Men Multifunctional Detachable iPhone7/7Plus/6/6s/6Plus/6sPlus  Phone Case Wallet Card Holder,Women Men Multifunctional Detachable iPhone7/7Plus/6/6s/6Plus/6sPlus  Phone Case Wallet Card Holder,Women Men Multifunctional Detachable iPhone7/7Plus/6/6s/6Plus/6sPlus  Phone Case Wallet Card Holder,,,,,,,,,
PEXVHYR0062,Men Sport Splicing Microfiber Leather Comfy Wearable Casual Sneakers,,"<p>Color:Black, Blue, White, Red</p><p>Upper Material:PU</p><p>Outsole Material:Rubber</p><p>Function:Slip Resistant</p><p>Occasion:Sport</p><p>Closure Type:Lace-up</p><p>Season:Fall&Winter</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUG31834.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:,54.6,,,,1,1,,,Sneakers & Athletic,,Men Sport Splicing Microfiber Leather Comfy Wearable Casual Sneakers,Men Sport Splicing Microfiber Leather Comfy Wearable Casual Sneakers,Men Sport Splicing Microfiber Leather Comfy Wearable Casual Sneakers,,,,,,,,,
PEXVHYR0063,Daily Woven Bow Stripe Slip On Espadrilles Fisherman Loafers For Women,,"<p>Color:Red, Beige, Black, Blue</p><p>Type:Loafers</p><p>Closure Type:Slip-On</p><p>Heel Type:Flat</p><p>Heel Height:1-3cm In Flat</p><p>Toe Type:Closed Toe, Round</p><p>Pattern:Striped</p><p>Design Element:Bowknot</p><p>Upper Material:Cloth</p><p>Style:Casual</p><p>Outsole Material:Rubber</p><p>Structure:Slip-On</p><p>Occasion:Casual</p><p>Function:Antiskid, Soft</p><p>Season:Summer, Spring</p>",img/Flats/SKUH55297.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:US 12:,53.9,,,,1,1,,,Flats,,Daily Woven Bow Stripe Slip On Espadrilles Fisherman Loafers For Women,Daily Woven Bow Stripe Slip On Espadrilles Fisherman Loafers For Women,Daily Woven Bow Stripe Slip On Espadrilles Fisherman Loafers For Women,,,,,,,,,
